date	uid	event	value	timestamp
2013-02-01	121	visit	5	1359666151000
2013-02-01	123	visit	9	1359666582812
2013-02-01	18325	visit	1	1359666485531
2013-02-01	18453	install.	4	1359666363935
2013-02-01	18439	visit	7	1359666141000
2013-02-01	261	visit	2	1359666417000
2013-02-01	16168	visit	5	1359666497007
2013-02-01	18232	visit	6	1359666436018
2013-02-01	121	visit	3	1359666392000
2013-02-01	18452	visit	6	1359666334804
2013-02-01	18439	visit	3	1359666141000
2013-02-01	18232	install.	9	1359666754946
2013-02-01	2139	visit	2	1359666595000
2013-02-01	18232	visit	6	1359666757725
2013-02-01	121	visit	7	1359666789399
2013-02-01	483	visit	4	1359666672000
2013-02-01	17544	visit	9	1359666723015
2013-01-30	18317	visit	3	1359541665000
2013-02-01	18353	visit	8	1359666951000
2013-02-01	121	visit	5	1359665477000
2013-02-01	18457	uninstall.	7	1359667075909
2013-02-01	18152	visit	7	1359666791000
2013-02-01	123	visit	6	1359666805000
2013-02-01	19	visit	5	1359666922801
2013-02-01	942	visit	1	1359666916000
2013-02-01	123	visit	3	1359667059000
2013-02-01	18377	visit	4	1359667439230
2013-02-01	18187	visit	5	1359666877000
2013-02-01	121	visit	9	1359667072000
2013-02-01	121	visit	6	1359667213960
2013-02-01	18367	install.	3	1359667462503
2013-02-01	18377	install.	2	1359667431008
2013-02-01	18459	install.	5	1359667249305
2013-02-01	18131	visit	0	1359667345663
2013-02-01	18367	visit	6	1359667465203
2013-02-01	18169	visit	8	1359667259068
2013-02-01	18463	uninstall.	5	1359667630465
2013-02-01	38	visit	8	1359667520000
2013-02-01	38	visit	8	1359667594000
2013-02-01	18131	visit	4	1359667561838
2013-02-01	123	visit	4	1359667570000
2013-02-01	18187	visit	2	1359667226000
2013-02-01	19	visit	2	1359667545829
2013-02-01	18260	install.	2	1359667658628
2013-02-01	18462	install.	9	1359667600632
2013-02-01	18131	visit	4	1359667564034
2013-02-01	18176	visit	1	1359667781000
2013-02-01	18111	visit	4	1359667594000
2013-02-01	1259	visit	0	1359667752000
2013-02-01	18459	uninstall.	8	1359667861272
2013-02-01	18102	visit	9	1359668114728
2013-02-01	427	visit	1	1359667900000
2013-02-01	121	visit	8	1359667914000
2013-02-01	18367	visit	5	1359668402694
2013-02-01	427	visit	0	1359668031000
2013-02-01	19	visit	0	1359668224675
2013-02-01	18466	visit	6	1359668267235
2013-02-01	18102	uninstall.	7	1359668561487
2013-02-01	18169	visit	6	1359668611772
2013-02-01	18169	visit	6	1359668459358
2013-02-01	18180	visit	5	1359668626714
2013-02-01	38	visit	5	1359668240000
2013-02-01	18180	visit	6	1359668628632
2013-01-27	15924	visit	2	1359267103000
2013-02-01	427	visit	1	1359668664000
2013-02-01	123	visit	3	1359668680000
2013-02-01	18221	visit	8	1359668856631
2013-02-01	18252	visit	5	1359668593000
2013-02-01	18166	visit	8	1359668565000
2013-02-01	123	visit	3	1359668813000
2013-02-01	671	visit	0	1359668807902
2013-02-01	1262	visit	3	1359669018000
2013-02-01	18448	visit	0	1359669273671
2013-02-01	18469	install.	4	1359669074687
2013-01-31	18183	visit	3	1359637427000
2013-02-01	18180	install.	5	1359669183434
2013-02-01	18470	install.	2	1359669200705
2013-02-01	18106	install.	0	1359669034511
2013-02-01	18470	install.	5	1359669198515
2013-02-01	38	visit	5	1359668831000
2013-02-01	18470	visit	8	1359669200969
2013-02-01	18470	visit	6	1359669202077
2013-02-01	19	visit	2	1359669234506
2013-02-01	18331	install.	9	1359669298089
2013-02-01	18260	visit	6	1359669580082
2013-02-01	18113	visit	3	1359669506588
2013-02-01	123	visit	8	1359669209000
2013-02-01	123	visit	9	1359669342000
2013-02-01	18474	install.	3	1359669538203
2013-02-01	18473	visit	7	1359669533591
2013-02-01	18196	install.	3	1359669302139
2013-02-01	329	visit	3	1359669152000
2013-02-01	18474	visit	9	1359669824121
2013-02-01	18473	visit	3	1359669653468
2013-02-01	18474	visit	6	1359669809828
2013-02-01	18478	visit	1	1359669777663
2013-02-01	18128	visit	1	1359669669000
2013-02-01	18102	visit	8	1359669778470
2013-02-01	18141	visit	6	1359669804587
2013-02-01	18314	visit	2	1359669773703
2013-02-01	18474	install.	0	1359669823865
2013-02-01	18474	visit	9	1359669813690
2013-02-01	18102	install.	4	1359669778216
2013-02-01	18475	visit	8	1359669715871
2013-02-01	18477	visit	0	1359669726488
2013-02-01	123	visit	2	1359669654000
2013-02-01	18476	visit	4	1359669752086
2013-02-01	19	visit	4	1359669869660
2013-02-01	18365	visit	9	1359669652764
2013-02-01	18365	visit	1	1359669650061
2013-02-01	18477	visit	5	1359669717742
2013-02-01	18401	visit	5	1359660063000
2013-02-01	18480	visit	3	1359670167780
2013-02-01	18102	visit	3	1359670123803
2013-02-01	18164	install.	4	1359670032766
2013-02-01	5807	visit	3	1359669513000
2013-02-01	18424	visit	9	1359670095181
2013-02-01	18164	visit	9	1359670036028
2013-02-01	18170	install.	0	1359670184247
2013-02-01	18170	visit	7	1359670186701
2013-02-01	5807	visit	4	1359651586000
2013-02-01	123	visit	1	1359669794000
2013-02-01	18174	visit	8	1359669780000
2013-02-01	121	visit	3	1359670308000
2013-02-01	18164	uninstall.	9	1359670354309
2013-02-01	18482	visit	6	1359670283641
2013-02-01	18461	uninstall.	8	1359670358208
2013-02-01	18472	visit	0	1359670362977
2013-02-01	18189	visit	3	1359670225000
2013-02-01	19	visit	2	1359670277623
2013-02-01	18472	install.	8	1359670362723
2013-02-01	18481	install.	6	1359670319169
2013-02-01	123	visit	0	1359670136000
2013-02-01	18329	visit	0	1359670598118
2013-02-01	18192	visit	4	1359670481000
2013-02-01	121	visit	5	1359670649939
2013-02-01	18485	visit	9	1359670512135
2013-02-01	18403	visit	3	1359670779997
2013-02-01	18485	visit	9	1359670513391
2013-02-01	2421	visit	1	1359671010415
2013-02-01	123	visit	2	1359670659000
2013-02-01	18169	visit	7	1359671046238
2013-02-01	18434	install.	3	1359670944334
2013-02-01	121	visit	1	1359670838000
2013-02-01	18488	install.	7	1359671198548
2013-02-01	38	visit	9	1359670991000
2013-02-01	427	visit	9	1359670979000
2013-02-01	18129	install.	6	1359671145383
2013-02-01	18488	visit	9	1359671198806
2013-02-01	18114	install.	8	1359671235032
2013-02-01	18114	visit	7	1359671235295
2013-02-01	123	visit	1	1359670932000
2013-02-01	18494	visit	9	1359671612192
2013-02-01	123	visit	2	1359671230000
2013-02-01	18492	visit	6	1359671488898
2013-02-01	123	visit	5	1359669229000
2013-02-01	123	visit	9	1359671669000
2013-02-01	2139	visit	5	1359671548000
2013-02-01	2139	visit	6	1359671687000
2013-02-01	18432	install.	8	1359671899122
2013-02-01	121	visit	7	1359672072280
2013-02-01	17998	visit	3	1359672203284
2013-02-01	121	visit	6	1359657315000
2013-02-01	18497	install.	7	1359672576945
2013-02-01	18498	visit	6	1359672598441
2013-02-01	427	visit	1	1359651335000
2013-02-01	427	visit	9	1359672385000
2013-02-01	18284	visit	0	1359672238000
2013-02-01	18496	visit	3	1359672504371
2013-02-01	18381	visit	8	1359672351605
2013-02-01	18212	visit	2	1359672374269
2013-02-01	18188	visit	2	1359672291000
2013-02-01	427	visit	3	1359672375000
2013-02-01	18497	visit	8	1359672708844
2013-02-01	38	visit	3	1359672423000
2013-02-01	123	visit	7	1359672583000
2013-02-01	18369	install.	0	1359672879861
2013-02-01	18499	visit	5	1359672717656
2013-02-01	18497	visit	8	1359672698554
2013-02-01	18247	visit	7	1359672663000
2013-02-01	427	visit	7	1359672660000
2013-02-01	18173	visit	7	1359673079242
2013-02-01	18246	visit	5	1359672955688
2013-02-01	18173	install.	9	1359673078969
2013-02-01	18246	visit	1	1359672958140
2013-02-01	18232	visit	9	1359673189456
2013-02-01	4603	visit	3	1359672999000
2013-02-01	18501	visit	2	1359673161068
2013-02-01	18501	visit	8	1359673162535
2013-02-01	18500	visit	7	1359672921252
2013-02-01	18102	install.	7	1359673382220
2013-02-01	18285	uninstall.	1	1359673433320
2013-02-01	18196	install.	3	1359673290916
2013-02-01	18499	uninstall.	1	1359673266095
2013-02-01	121	visit	7	1359673029000
2013-02-01	18503	install.	7	1359673600045
2013-02-01	38	visit	7	1359673540000
2013-02-01	18502	install.	2	1359673567322
2013-02-01	38	visit	7	1359673747116
2013-02-01	18284	visit	6	1359673605316
2013-02-01	18502	visit	9	1359673567587
2013-02-01	18176	visit	8	1359673606000
2013-02-01	18504	visit	0	1359673706632
2013-02-01	121	visit	2	1359673527000
2013-02-01	18102	visit	0	1359673869708
2013-02-01	18102	visit	3	1359673867921
2013-02-01	18102	install.	5	1359673867655
2013-02-01	18505	visit	2	1359674009594
2013-02-01	18505	install.	2	1359674006858
2013-02-01	18400	visit	2	1359674039721
2013-02-01	18400	visit	8	1359674046528
2013-02-01	1259	visit	8	1359674066000
2013-02-01	18197	visit	6	1359674171676
2013-02-01	18363	install.	4	1359674535807
2013-02-01	18459	visit	5	1359674563902
2013-02-01	18510	visit	4	1359674928234
2013-02-01	18510	install.	7	1359674926320
2013-02-01	18508	visit	3	1359674805437
2013-02-01	121	visit	9	1359674139000
2013-02-01	38	visit	9	1359675066000
2013-02-01	18331	visit	4	1359675000000
2013-02-01	18332	visit	1	1359675000622
2013-02-01	38	visit	0	1359674874000
2013-02-01	121	visit	7	1359675075000
2013-02-01	1615	visit	1	1359675593270
2013-02-01	121	visit	7	1359675688000
2013-02-01	18496	visit	4	1359675740051
2013-02-01	18163	visit	1	1359675655657
2013-02-01	18102	visit	2	1359675903906
2013-02-01	18092	visit	2	1359675950000
2013-02-01	121	visit	3	1359675912000
2013-02-01	18514	visit	6	1359676074753
2013-02-01	18515	visit	5	1359676300946
2013-02-01	427	visit	8	1359676262644
2013-02-01	18515	visit	0	1359676305270
2013-02-01	18515	install.	3	1359676297974
2013-02-01	18363	visit	2	1359676572000
2013-02-01	121	visit	6	1359676849000
2013-02-01	38	visit	3	1359677061000
2013-02-01	38	visit	4	1359676951000
2013-02-01	2074	visit	0	1359677196000
2013-02-01	18119	visit	9	1359677587493
2013-02-01	18519	install.	6	1359677778505
2013-02-01	427	visit	4	1359677700000
2013-02-01	18519	visit	2	1359677778763
2013-02-01	18518	visit	7	1359677891000
2013-02-01	18245	visit	7	1359678260000
2013-02-01	18520	visit	8	1359678682042
2013-02-01	18249	install.	8	1359679099095
2013-02-01	123	visit	1	1359679114000
2013-02-01	427	visit	3	1359679039000
2013-02-01	18115	install.	2	1359679709337
2013-02-01	18115	visit	9	1359679711171
2013-02-01	18249	install.	6	1359679954634
2013-02-01	121	visit	7	1359679962000
2013-02-01	4355	visit	1	1359651835000
2013-02-01	18102	install.	2	1359680952589
2013-02-01	18247	install.	0	1359680896170
2013-01-31	4355	visit	8	1359641234000
2013-02-01	427	visit	6	1359680732000
2013-02-01	18247	uninstall.	8	1359681047506
2013-02-01	18523	visit	5	1359681390126
2013-02-01	18525	visit	2	1359681612466
2013-02-01	18431	visit	1	1359682172258
2013-02-01	18503	visit	0	1359681861000
2013-02-01	18431	visit	0	1359682166515
2013-02-01	38	visit	3	1359682051000
2013-02-01	427	visit	3	1359683150000
2013-02-01	38	visit	7	1359670553000
2013-02-01	18169	visit	2	1359684474466
2013-02-01	18169	visit	5	1359684472973
2013-02-01	18169	install.	8	1359684428349
2013-02-01	18169	visit	0	1359684429435
2013-02-01	18527	install.	9	1359684561906
2013-02-01	427	visit	8	1359684152000
2013-02-01	18169	visit	5	1359684430958
2013-02-01	18528	install.	9	1359684999025
2013-02-01	18529	install.	5	1359685030819
2013-02-01	18528	visit	0	1359685002177
2013-02-01	427	visit	7	1359685103000
2013-02-01	18531	install.	1	1359687265724
2013-02-01	18531	visit	1	1359687266000
2013-02-01	18528	visit	0	1359688511000
2013-02-01	427	visit	4	1359688438000
2013-02-01	18083	visit	6	1359689816327
2013-02-01	18226	visit	6	1359689968000
2013-02-01	18140	visit	4	1359690869181
2013-02-01	123	visit	5	1359691287000
2013-02-01	123	visit	3	1359691525000
2013-02-01	18532	uninstall.	7	1359692534265
2013-02-01	18115	visit	9	1359692494448
2013-02-01	427	visit	2	1359693961000
2013-02-01	1262	visit	5	1359694259000
2013-02-01	427	visit	8	1359694262890
2013-02-01	18533	visit	5	1359694588901
2013-02-01	4603	visit	0	1359694930000
2013-02-01	1615	visit	9	1359695316000
2013-02-01	18175	visit	9	1359695333000
2013-02-01	18372	visit	3	1359695681000
2013-02-01	1615	visit	5	1359695732000
2013-02-01	121	visit	1	1359695986000
2013-02-01	18413	visit	5	1359696089000
2013-02-01	18163	visit	9	1359696413000
2013-02-01	427	visit	9	1359696441000
2013-02-01	19	visit	8	1359696501742
2013-02-01	18083	visit	5	1359697158314
2013-02-01	18167	visit	0	1359696822000
2013-02-01	18108	visit	2	1359696970843
2013-02-01	18108	install.	0	1359696968403
2013-02-01	18527	visit	7	1359696839000
2013-02-01	5110	visit	6	1359697228906
2013-02-01	38	visit	4	1359697564000
2013-02-01	18534	uninstall.	5	1359698058968
2013-02-01	121	visit	8	1359698034091
2013-02-01	19	visit	1	1359698043544
2013-02-01	18231	visit	0	1359697740000
2013-02-01	18104	visit	6	1359698082756
2013-02-01	121	visit	4	1359698198000
2013-02-01	4205	visit	6	1359698206582
2013-02-01	483	visit	9	1359698051000
2013-02-01	366	visit	9	1359698375000
2013-02-01	121	visit	8	1359698453000
2013-02-01	123	visit	4	1359698724757
2013-02-01	123	visit	2	1359698798345
2013-02-01	18290	visit	8	1359698603000
2013-02-01	1615	visit	0	1359698771000
2013-02-01	142	visit	2	1359698641000
2013-02-01	942	visit	2	1359698928542
2013-02-01	4895	visit	2	1359698972378
2013-02-01	19	visit	6	1359698823039
2013-02-01	16338	visit	9	1359698712823
2013-02-01	18253	visit	7	1359698650000
2013-02-01	18357	visit	0	1359698732000
2013-02-01	18153	visit	6	1359699237506
2013-02-01	18535	uninstall.	4	1359699283030
2013-02-01	18429	visit	5	1359699385000
2013-02-01	18367	visit	5	1359699195000
2013-02-01	18536	uninstall.	4	1359699967026
2013-02-01	18236	visit	9	1359700210936
2013-02-01	1060	visit	8	1359700285000
2013-02-01	18295	visit	4	1359666613000
2013-02-01	18537	visit	4	1359700613896
2013-02-01	2139	visit	2	1359700115000
2013-02-01	123	visit	4	1359700596455
2013-02-01	18295	visit	5	1359700507494
2013-02-01	1615	visit	6	1359700844000
2013-02-01	18182	visit	1	1359700889541
2013-02-01	123	visit	7	1359701533724
2013-02-01	121	visit	4	1359652421000
2013-02-01	121	visit	8	1359658327000
2013-02-01	1903	visit	4	1359701826000
2013-01-08	5110	visit	7	1357628208000
2013-02-01	18539	visit	5	1359701773349
2013-02-01	18540	visit	4	1359701928033
2013-02-01	18137	visit	7	1359701732000
2013-02-01	18540	visit	2	1359701926274
2013-02-01	751	visit	1	1359701583000
2013-02-01	18539	visit	6	1359702234481
2013-02-01	38	visit	7	1359701914000
2013-02-01	121	visit	6	1359701911000
2013-02-01	18139	visit	6	1359701881000
2013-01-31	121	visit	9	1359615557000
2013-02-01	17544	visit	5	1359698459000
2013-02-01	18237	visit	6	1359702036000
2013-02-01	123	visit	2	1359701946000
2013-02-01	18173	visit	1	1359702443890
2013-02-01	18163	visit	1	1359702544559
2013-02-01	18413	visit	0	1359702274000
2013-02-01	18244	visit	6	1359702274000
2013-02-01	16338	visit	6	1359702593904
2013-02-01	18539	uninstall.	9	1359702528206
2013-02-01	427	visit	9	1359702750355
2013-02-01	1421	visit	7	1359702613000
2013-02-01	3617	visit	3	1359702865917
2013-02-01	630	visit	7	1359702635000
2013-02-01	18541	install.	2	1359702791225
2013-02-01	18438	visit	1	1359702515000
2013-02-01	18541	visit	2	1359702791490
2013-02-01	17411	visit	3	1359702531000
2013-02-01	123	visit	9	1359702530000
2013-02-01	121	visit	4	1359702730000
2013-02-01	18159	visit	0	1359702590000
2013-02-01	1262	visit	9	1359703113000
2013-02-01	18261	visit	9	1359703122000
2013-02-01	1900	visit	7	1359703429169
2013-02-01	123	visit	1	1359703161000
2013-02-01	123	visit	4	1359703157000
2013-02-01	18227	install.	3	1359703715135
2013-02-01	18543	visit	4	1359703787325
2013-02-01	16182	visit	6	1359703516000
2013-02-01	18227	visit	9	1359703715394
2013-02-01	18227	visit	2	1359703693923
2013-02-01	18227	install.	8	1359703693670
2013-02-01	6303	visit	8	1359703914965
2013-02-01	123	visit	5	1359703881544
2013-02-01	18236	visit	6	1359703946837
2013-02-01	19	visit	2	1359703882732
2013-02-01	123	visit	7	1359703745000
2013-02-01	19	visit	3	1359703922159
2013-02-01	6303	visit	8	1359703914965
2013-02-01	18236	visit	2	1359703946837
2013-02-01	19	visit	1	1359703882732
2013-02-01	19	visit	0	1359703922159
2013-02-01	123	visit	5	1359703745000
2013-02-01	123	visit	9	1359703881544
2013-02-01	19	visit	2	1359703922159
2013-02-01	19	visit	6	1359703882732
2013-02-01	6303	visit	2	1359703914965
2013-02-01	123	visit	8	1359703881544
2013-02-01	123	visit	0	1359703745000
2013-02-01	18236	visit	7	1359703946837
2013-02-01	18446	visit	2	1359704149050
2013-02-01	18196	visit	1	1359704038000
2013-02-01	18446	visit	5	1359704147088
2013-02-01	18446	install.	2	1359704146824
2013-02-01	19	visit	7	1359704102054
2013-02-01	18446	visit	2	1359704199328
2013-02-01	18544	uninstall.	9	1359704359680
2013-02-01	18446	visit	1	1359704171010
2013-02-01	121	visit	2	1359703548000
2013-02-01	18547	uninstall.	9	1359704122316
2013-02-01	18540	visit	7	1359709303359
2013-02-01	18548	visit	3	1359704631281
2013-02-01	18120	visit	0	1359704495000
2013-02-01	18548	install.	0	1359704620973
2013-02-01	123	visit	5	1359704484922
2013-02-01	18543	visit	2	1359704552124
2013-02-01	57	visit	4	1359704413559
2013-02-01	18113	visit	6	1359704664000
2013-02-01	123	visit	8	1359704648000
2013-02-01	1262	visit	8	1359704762955
2013-02-01	19	visit	4	1359704715952
2012-07-20	38	visit	1	1342720463000
2013-02-01	18550	visit	0	1359705078695
2013-02-01	18176	visit	0	1359705113179
2013-02-01	18238	visit	7	1359705065000
2013-02-01	18537	uninstall.	1	1359705223791
2013-02-01	18434	visit	8	1359705106127
2013-02-01	18550	visit	1	1359705081223
2013-02-01	18115	visit	3	1359705475015
2013-02-01	329	visit	6	1359705229000
2013-02-01	427	visit	9	1359705278000
2013-02-01	4205	visit	9	1359696856000
2013-02-01	18165	visit	3	1359705682301
2013-02-01	38	visit	4	1359705459000
2013-02-01	18552	install.	4	1359705611759
2013-02-01	1259	visit	3	1359705638000
2013-02-01	18552	visit	1	1359705614302
2013-02-01	18409	visit	2	1359705809234
2013-02-01	18549	visit	7	1359705651171
2013-02-01	121	visit	1	1359705614000
2013-02-01	18146	visit	5	1359705561000
2013-02-01	18291	visit	2	1359705772000
2013-02-01	18553	install.	1	1359705966010
2013-02-01	18110	visit	3	1359705987000
2013-02-01	123	visit	2	1359705997000
2013-02-01	1615	visit	0	1359705766000
2013-02-01	121	visit	5	1359706139000
2013-02-01	18270	install.	2	1359706306187
2013-02-01	18246	visit	4	1359706061000
2013-02-01	38	visit	2	1359706015000
2013-02-01	18087	visit	5	1359706270000
2013-02-01	123	visit	3	1359706280000
2013-02-01	121	visit	6	1359706225000
2013-02-01	18341	visit	8	1359705721000
2013-02-01	4355	visit	8	1359704865000
2013-02-01	18196	visit	3	1359706427000
2013-02-01	123	visit	3	1359706338000
2013-02-01	38	visit	5	1359706900000
2013-01-31	427	visit	2	1359620307000
2013-02-01	123	visit	5	1359706623000
2013-02-01	18102	visit	4	1359706707000
2013-02-01	18523	visit	4	1359706774000
2013-02-01	18182	visit	2	1359706882744
2013-02-01	18554	visit	4	1359707037292
2013-02-01	121	visit	5	1359706830000
2013-02-01	121	visit	0	1359707156000
2013-02-01	123	visit	3	1359707054000
2013-02-01	19	visit	1	1359707372749
2013-02-01	123	visit	3	1359707157000
2013-02-01	18326	visit	2	1359707277805
2013-02-01	18175	visit	4	1359706962000
2013-02-01	38	visit	7	1359707349000
2013-02-01	123	visit	7	1359707461000
2013-02-01	1259	visit	4	1359707239000
2013-02-01	427	visit	8	1359670299000
2013-02-01	427	visit	8	1359707218000
2013-02-01	5110	visit	8	1359707490310
2013-02-01	18413	visit	3	1359707236000
2013-02-01	121	visit	6	1359707546000
2013-02-01	18208	uninstall.	0	1359707882470
